,titulo,fecha,texto,periodico
21,"
La transformación digital del Banco Popular vale medio billón de pesos",2021-04-22,"

Con una estrategia montada sobre cuatro grandes pilares, dos basados en tecnología, uno más en las personas y otro en precios, comenzó, a mediados de 2014, la transformación de una de las entidades con más trayectoria del sistema financiero colombiano, el Banco Popular, cuyas puertas se abrieron al público, por primera vez, el 30 de junio de 1950, hace poco más de siete décadas.(Le puede interesar:  Andi plantea opción de tributaria, sin tocar IVA ni renta de personas)Llevar el banco al bolsillo del cliente es uno de los propósitos de sus directivas, así como lograr que la entidad sea “elegida, querida y recomendada” por sus clientes, la mayoría pensionados, personal del Magisterio, de las Fuerzas Armadas y de otras entidades públicas, herencia quizás de cuando la entidad estuvo bajo el control del Estado en la década de los años 80, antes de ser adquirida por Luis Carlos Sarmiento Angulo a finales de noviembre de 1996.El plan de transformación a un mundo digital contemplaba la ejecución de 218 proyectos en los primeros cinco años, pero al cierre del 2020 habían culminado 226, le dijo a EL TIEMPO Carlos Eduardo Upegui Cuartas, su presidente, quien detalló, además, cuáles han sido esos primeros logros de una estrategia que cuesta alrededor de medio billón de pesos.La percepción de algunas personas es que el Banco Popular no evoluciona al ritmo de otras entidades del sector…​El banco es una entidad muy orientada a atender segmentos que se asocian a las libranzas, producto con el que es líder del mercado. En ese sentido, somos especializados en atender pensionados y trabajadores formales del sector público, de las Fuerzas Armadas y el Magisterio, entre otros.Como parte de Grupo Aval estamos inmersos en una transformación digital muy importante, al igual que sus demás filiales, que se inició a mediados del 2014 con el diseño de una estrategia que apunta a consolidar el liderazgo del banco en esos segmentos atendiéndolos con una oferta de valor adicional e integral. Entendemos la importancia de la transformación porque hoy en día competimos con entidades distintas a los bancos, las telecos, el comercio, fintechs. Por eso queremos ser una empresa sostenible que crea soluciones y transforma de manera positiva la vida de las personas, pero, además, que busca ser elegida, querida y recomendada por sus clientes.(También le recomendamos:  Así se puede comprar vivienda sin cuota inicial en Colombia)



Facebook
Twitter
Enviar
Linkedin




Carlos Eduardo Upegui, presidente del Banco Popular, destaca que la entidad fue la que más participación ganó en 2020 en crédito de consumo.

Foto:
Banco Popular

¿Cuál es esa nueva oferta de valor que le está dando un vuelco a la entidad?Tiene cuatro grandes pilares, dentro de los cuales hay dos que tienen que ver con tecnología, uno con las personas y otro con estrategia de precio. Hemos querido ser un banco que transforma y aprovecha el mundo digital para crear experiencias para llevarle el banco al bolsillo de los clientes.Desde el punto de vista de interacción, nos interesa estar en el día a día del cliente, crear ofertas y propuestas que lo beneficie; queremos tener un precio de valor compartido; significa que mientras el cliente interacciona más con el banco, más valor de precio se le devuelve. Por último está la estrategia de servicio con actitud positiva, es la parte humana, la mezcla de interacciones y la actitud que debe tener nuestra gente para prestar y atender a los clientes, sean personas naturales, jurídicas, así como con los proveedores.¿Cómo se llega a ese punto?Encontramos que había una serie de capacidades que el banco tenía que conseguir y para ello debía acometer una transformación tecnológica grande y un cambio cultural fuerte, por lo que se organizó de dos maneras: con una oficina de proyectos robusta y otra de cambio en la que hemos trabajado de la mano con el equipo humano, donde lo más importante ha sido la estrategia de salud ocupacional, buscando talento al interior de la entidad y fuera de ella hasta completar un equipo de lujo para apoyar este cambio. El banco quiere ser excelente de cara al cliente, realizando alianzas con terceros, pero también generando una organización que inspire confianza, que desarrolle el talento, que comparta el conocimiento, que tenga modelos de reconocimiento y de consecuencias muy claros, que estimule la creatividad y el emprendimiento, ejes de la innovación y la transformación, esa es la estrategia.¿En qué fase de esta estrategia se encuentran?Cuando empezamos la transformación, la dividimos en cuatro etapas. Una de habilitación de tecnologías, otra de potencia que incluyera esas tecnologías para fortalecer la oferta de productos y así crecer en participación y consolidar el liderazgo en los segmentos de interés. Estamos en la mitad de la tercera etapa de toda esta transformación, la de valor, y seguimos con la de innovación continuada. El interés es que nuestro posicionamiento llegue a los segmentos a los que estamos dirigidos y que estos perciban la transformación.¿Cuánto cuesta una transformación de esas dimensiones?Este proyecto, que se inició en el 2014, estaba tasado en 500.000 millones de pesos para ser ejecutados en 218 proyectos. La mitad son tecnología pura, 30 por ciento de talento humano y 20 por ciento proyectos relacionados con reingenierías de procesos. Todo ese paquete lo queríamos hacer en los primeros cinco años, pero llegamos al 2020 y habíamos abordado 230, cuatro se tuvieron que retirar, es decir, hicimos 226.La pandemia nos cambió un poco las cosas, tocó hacer varios proyectos de emergencia para el manejo de los alivios y los apoyos a los clientes.En el 2020 termina la primera etapa de transformación del banco y empieza una segunda que va hasta el 2025, en la que se debe completar la propuesta de valor y entrar a la innovación continuada, la cual viene acompañada de un cambio y transformación cultural importante que implica llevar toda la organización hacia el agilísimo, una forma de trabajar diferente, con equipos más empoderados, más autónomos, priorizando la generación de valor en todos los clientes.¿En términos de cifras, esos cambios ya se sienten?El banco ha multiplicado la productividad de su equipo humano en cerca de un 10 por ciento. Fue la entidad que más participación ganó el año pasado en consumo, según cifras de la Superfinanciera. Estamos desembolsando hasta un billón de pesos en créditos de consumo en algunos meses, cuando antes el promedio eran unos 220.000 millones. Pero, además, pasamos de abrir 5.000 cuentas de ahorro mensuales a 18.000; de 900 CDT dimos un alto a 2.500 y de 900 tarjetas de crédito colocadas al mes hoy rondamos las 8.000.Nuestra participación en bancaseguros era muy pequeña, 178 pólizas al año, y hoy colocamos alrededor de 26.000 mensuales en seguros voluntarios, no obligatorios, mientras que por la pandemia logramos bancarizar 60.000 pensionados, lo que nos permite tener hoy 500.000 personas recibiendo mesadas en sus cuentas bancarias.* El Banco Popular hace parte del grupo empresarial que controla a la sociedad Casa Editorial EL TIEMPO.Encuentre también en Economía:Un billete de 10.000, vertical y en honor a Gaitán, que nunca circulóEstos son los empleos que ofrecen las empresas para el teletrabajoEl panorama de la telefonía móvil ante la llegada de Wom

",El tiempo
22,"
Cómo descargar certificados de cesantías en Fondo Nacional del Ahorro",2021-04-22,"

La plataforma 'Fondo en Línea', del Fondo Nacional del Ahorro, les permite a afiliados generar sus certificados  de cesantías, entre otros documentos. Siga este paso a paso para descargar el suyo:

Ingrese a la página web del Fondo Nacional del Ahorro
En la parte superior de la página seleccione la opción 'Fondo en Línea'. Esta herramienta solo está disponible para los afiliados.
Inicie sesión en la plataforma con su usuario, contraseña y seleccionando la opción 'No soy un robot'.
Genere el certificado.Recuerde que en la misma plataforma se pueden generar distintos tipos de certificados.Le puede interesar:¿Cómo descargar el certificado de cesantías en Protección?¿Cómo descargar mi certificado de cesantías en Porvenir?¿Cómo descargar mi certificado de cesantías en Colfondos?ECONOMÍA Y NEGOCIOS

",El tiempo
23,"
Banco de Bogotá, mejor banco de Colombia en 2021 según Global Finance",2021-04-22,"

La publicación Global Finance hizo la selección de los mejores bancos de Latinoamérica del 2021. Banco de Bogotá recibió el galardón en Colombia. Es el sexto año consecutivo que esta entidad recibe este reconocimiento.Los criterios de selección de Global Finance incluyeron entre otros: innovación en productos, desarrollo de nuevos negocios, rentabilidad, alcance geográfico, relaciones estratégicas y crecimiento en activos.Lea también: La apuesta tecnológica del Banco de Bogotá para mejorar su seguridadPara la selección de los bancos se tuvieron en cuenta las opiniones de analistas de acciones y de calificación crediticia, consultores bancarios y otros expertos en la industria.Alejandro Figueroa Jaramillo, presidente de Banco de Bogotá, recibió la distinción diciendo que “este premio refleja el trabajo de nuestros colaboradores que con su dedicación, profesionalismo y manejo adecuado del riesgo hicieron posible que, en una crisis tan compleja como la que enfrentamos, nos reconozcan por el acompañamiento que hemos hecho a nuestros clientes"".Lea también: Los 5 grandes cambios que trae el revolcón en la industria del seguroPor su parte, Julio Rojas Sarmiento, Vicepresidente Ejecutivo, afirmó que “nos llena de orgullo recibir este galardón como mejor banco del país en un momento tan retador. Desde que inició la pandemia no hemos ahorrado esfuerzos para ofrecer soluciones a los clientes que alivien sus problemas de liquidez y crear nuevos productos innovadores para el bienestar de los colombianos"".Además, BAC Credomatic, filial del Banco de Bogotá, también fue reconocido como mejor Banco Regional en Centroamérica y Mejor Banco en Costa Rica, Honduras y Panamá.Lea también: Según su ingreso y propiedades, lo que trae la reforma para ustedECONOMÍA Y NEGOCIOS

",El tiempo
24,"
Dólar se mantiene sin grandes avances en el interbancario colombiano",2021-04-22,"

El dólar se negoció este lunes sin mayores variaciones en su precio, según lo muestra el sistema electrónico de negociación dela Bolsa de Valores de Colombia, donde su tasa promedio fue de 3.653,67 pesos. (le puede interesar, además: Cine Colombia no aceptará efectivo en la primera etapa de reapertura)La divisa estadounidense inició la primera jornada de la presente semana a la baja. En los primeros minutos de negociación en el mercado interbancario alcanzó a perder más de 12 pesos, hasta situarse sobre los 3.638 pesos, el precio más bajo de la jornada de este lunes.(Lea además: Los pilares para que el ‘fracking’ le traiga sostenibilidad al país)A partir de ese piso, alcanzado en los primeros 30 minutos de negociaciones, la divisa estadounidense comenzó una lenta recuperación de su valor y faltando menos de tres minutos para el cierre de la jornada, el dólar alcanzó los 3.666 pesos, la tasa máxima de la sesión del lunes.Así, la tasa promedio de la sesión, que servirá para establecer la tasa representativa del mercado (TRM) de mañana martes, se situó sobre los 3.653,6 pesos.

",El tiempo
25,"
Los 5 grandes cambios que trae el revolcón en la industria del seguro",2021-04-22,"

El Gobierno prepara un verdadero revolcón en la industria aseguradora del país.El propósito es aliviar la estructura de este mercado, de tal forma que las compañías salgan del estancamiento en que se encuentran en términos de cobertura, innovación de productos, desarrollos tecnológicos, eficiencia y mayor competencia, aspectos que, sin duda, terminarán beneficiando a la población colombiana, en especial a la de menores ingresos, según fuentes oficiales.(Lea también: Las otras enfermedades laborales que les deja el covid a trabajadores)Los cambios hacen parte del Proyecto de Ley 413 del 2021, con el cual se busca modernizar el sistema de pagos e impulsar el desarrollo del mercado y que pronto inicia su debate en el Legislativo. (Lea además: Estas son las pérdidas de Avianca en 2020 por efectos de la pandemia)El mismo trae un capítulo especial dedicado a las facultades del Gobierno y de la Superintendencia Financiera para expedir normas, vía decretos, y de esta manera modernizar el esquema organizacional de las compañías y la intermediación de los seguros.Los otros capítulos tienen que ver con una mayor adopción tecnológica e innovación en el sistema de pagos, en el mercado de capitales, así como la consecución de altos estándares en la administración de los recursos que hacen los fondos de pensiones y cesantías y las entidades financieras públicas.“Se necesita bajar los costos operativos de las firmas, que haya más competencia, mucha más digitalización, productos hechos a la medida de las necesidades de la gente, más omnicanalidad y un contrato moderno de seguros, para lo cual habrá que hacer un par de cambios al Código del Comercio”, precisó la fuente consultada.Uno de los grandes ajustes tiene que ver con las licencias que otorga la Superintendencia Financiera para vender seguros (vida y generales), pues en adelante se requerirá una sola, tanto para los actuales como para los nuevos actores de este mercado.(También: Dólar sigue subiendo con fuerza en la Bolsa de Valores de Colombia)Significa que ya no habrá necesidad de tener dos aseguradoras, como sucede hoy, sino que una sola sería suficiente, lo que se traducirá en reducción de sus estructuras, menores costos y mayores eficiencias, a través de economías de escala.Lo que está buscando el Gobierno con esto es algo similar a lo implementado en el sistema financiero un par de décadas atrás, cuando autorizó a los bancos fusionar a sus compañías de leasing o, incluso, a sus filiales hipotecarias.A la fecha operan en Colombia 18 compañías de vida y 25 de seguros generales, incluidas dos cooperativas, según registros de la Superfinanciera, con lo cual se esperaría unan reducción cercana al 50 por ciento de este mercado.Pagos de siniestrosOtra de las medidas que se busca implementar está encaminada a que las aseguradoras aceleren el pago de las reclamaciones cuando se presenta un siniestro y estas los reconocen. Hoy en día el plazo máximo establecido son 30 días a partir de la admisión del hecho; no obstante, las compañías se toman el tiempo de ley para cancelar las indemnizaciones, pudiendo hacerlo antes en beneficio del asegurado.Según la fuente consultada, se quiere acabar con esa práctica y que ese tiempo se reduzca a la mitad o menos de lo establecido, para lo cual se tendrán que ajustar un par de normas del Código del Comercio.En esa misma dirección, se insistirá, con el proyecto, en la necesidad de diseñar un contrato de seguro más moderno, claro, conciso y entendible para el consumidor, sin asteriscos ni tanta letra menuda, lo que abriría la puerta a que las aseguradoras se metan de lleno a amparar esos riesgos nuevos o antiguos que aún están sin cubrir.Pero el revolcón no solo será para las aseguradoras, incluye también a los intermediarios de esta industria, es decir, aquellas firmas que venden las pólizas (corredores y agentes).(Puede leer: Vence plazo para empresas de la economía naranja)En este segmento operan 43 firmas, entre nacionales y extranjeras, según registros de la Superfinanciera.Con la nueva ley, a quienes se mueven se les exigirá mayor profesionalización y especialización, así como una transformación fuerte en materia de venta de productos masivos que incluyan una estructura sólida de valor agregado.“Está visto que muchos intermediarios no les están ofreciendo un valor agregado a los consumidores, se dedican a vender seguros obligatorios cobrando altas comisiones y con el menor esfuerzo, mientras hay un mercado gigante por explorar”, señaló el experto.Buen ambientePor eso, para imprimirle más dinámica y modernizar este mercado se abrirá la puerta para que entren jugadores digitales, disruptivos, plataformas, como las que ofrecen información comparativa del costo de las pólizas y las pasarelas de pago, para que vendan seguros hechos a la medida de las personas bajo la supervisión del Estado.Frente a los cambios que se avecinan, Miguel Gómez Martínez, presidente de Fasecolda, gremio de las aseguradoras, se mostró bastante optimista, aunque dijo que habrá que analizar la minucia del proyecto para saber los alcances de lo que quiere el Gobierno.El directivo dijo que en líneas generales hay aspectos del proyecto, como lo concerniente a las licencias para la venta de seguros, que es positivo, pues eso genera economías de escala.“En líneas generales, la industria no se opone a los cambios que busca el Gobierno, aunque hay un punto delicado, pero todo depende de cómo quede redactado, y es la posibilidad de que en ciertos casos se pueda vender seguros en Colombia sin que la empresa esté establecida en el país”, advirtió Gómez Martínez.Dijo que es cierto que la industria aseguradora tiene que caminar hacia una mayor adopción de la tecnología, así como hacia los seguros inclusivos y los paramétricos en los que hay un potencial inmenso.(Siga con: Comienza nuevo pago de subsidios del programa Colombia Mayor)Desde la Asociación Colombiana de Intermediarios de Seguros (Acois) también acogieron la iniciativa del Gobierno que busca cambios sustanciales para la industria aseguradora, pero indicaron que de la actividad de intermediación también hacen parte las agencias y agentes independientes de seguros (Ley 65 de 1966), lo que eleva a unos 22.000 el número de actores, quienes deben estar certificados por las compañías para las que actúa, según lo dispuesto en la circular 050 de la Superfinanciera.“Será buena la apertura a nuevas formas... pero no estamos de acuerdo con que para ello se tengan menos controles en los procesos de formación de quienes representan a las aseguradoras en la comercialización de los distintos programas de seguros”, dice Carlos Alberto Montoya, presidente de la junta directiva de Acois.Las cifrasLas cifras de penetración de la industria aseguradora no son muy favorables. Se estima que en el país menos de 3 millones de personas tienen un seguro de vida voluntario, mientras que el número de copropiedades aseguradas solo en Bogotá llegan a 20.000; de las cuales, 10.735 son residenciales, según cálculos de Fasecolda, gremio que estima que solo el 8,2 por ciento de los hogares cuentan con un seguro voluntario.Pero no es lo único. La penetración del seguro, medida por el valor de las pólizas frente al PIB, solo alcanza un 3 por ciento, mientras que en países como Chile tienen niveles por encima del 5 por ciento.(También: Economía digital y subir exportaciones, nuevos focos de zonas francas)ECONOMÍA Y NEGOCIOS

",El tiempo
26,"
Cartera en mora de la banca crece 19 % real, el más alto desde 2018",2021-04-22,"

El inicio del 2021 no ha sido el mejor para el sistema financiero colombiano en años. No solo las ganancias de las entidades del sector continuaron cayendo en línea con lo observado en el 2020 por la pandemia, sino que, mientras el crecimiento de la cartera en mora se disparó a niveles no vistos hace cuatro años, la dinámica de la colocación de crédito se mantiene por debajo del 2 por ciento real anual.(Lea también: Vence plazo para empresas de la economía naranja)Es lo que muestra el balance del primer mes del año del sistema financiero colombiano, cuyas utilidades, sin incluir los recursos administrados, sumaron 1,48 billones, fueron 37,5 por ciento real más bajas que en similar mes del 2020, según la Superintendencia Financiera.(Lea también: Flexibilidad laboral, clave para tener trabajadores más felices)Así las cosas, los establecimientos de crédito vieron reducir sus utilidades en ese mes un 34,6 por ciento; las entidades oficiales especiales, entre las que se cuenta el Fondo Nacional de Ahorro, Findeter y Fogafín, entre otras, redujeron sus ganancias 63,3 por ciento anual; las aseguradoras, 13,2 por ciento, y las fiduciarias, 4,12 por ciento.La mayor caída para este grupo de entidades vigiladas fue la de las Sociedades Especializadas en Depósitos y Pagos Electrónicos (Sedpes), con un 394,1 por ciento anual.Solo Colpensiones, las administradoras de fondos de pensiones y los proveedores de infraestructura vieron repuntar sus utilidades en enero del presente año.(Además: Economía digital y subir exportaciones, nuevos focos de zonas francas)En cuanto a los recursos del público administrados por las distintas entidades del sector, la Superfinanciera informó que estos obtuvieron unos rendimientos de 2,27 billones de pesos, cerca de 51,1 por ciento real menos que lo obtenido en similar mes del 2020.Los rendimientos para sus afiliados conseguidos por las administradoras de fondos de pensiones y cesantías (AFP) sumaron cerca de 1,97 billones de pesos, frente a los 2,7 billones de enero del 2020.Deterioro de la carteraEl balance del sistema financiero también deja ver cómo la cartera del sector continúa deteriorándose a un ritmo acelerado, aunque desde la Superfinanciera advierten que si no hubiese sido por los programas de ayudas a los deudores implementados a raíz de la pandemia, los efectos de esta sobre la cartera serían hoy desastrosos.Destaca, además, que de los 520,1 billones de pesos que las entidades tienen colocados entre el público, el 94,8 por ciento se encuentra al día. La cartera en mora suma 27 billones.No obstante, el ente de vigilancia advierte que la cartera en mora de más de 30 días trae un ritmo de crecimiento mucho mayor que la colocación de nuevos préstamos, dada la actual coyuntura.(Puede leer: Crece confianza de los colombianos por retomar los viajes)En efecto, mientras la cartera bruta avanza a un ritmo del 1,93 por ciento real anual, la vencida lo hace al 19 por ciento real anual, dinámica que no se observaba desde abril del 2018, señala la entidad.“Un 34 por ciento de la vencida se asocia a operaciones que finalizaron medidas entre julio de 2020 y enero de 2021 y que no fueron redefinidas dentro del PAD”, precisó la Súper.La cartera en mora de consumo es la que más crece, lo hace al 35,4 por ciento real.Frente a esto, las entidades han fortalecido las provisiones, las cuales crecieron 29 por ciento real anual, permitiendo que por cada 100 pesos en mora de pago las entidades tienen como respaldo 149 pesos, en caso de que el deudor no cubra su obligación.(Siga con: Doble asesoría: ¿Cómo solicitarla y a qué edad recibirla?)ECONOMÍA Y NEGOCIOS

",El tiempo
27,Essity adquiere la participación mayoritaria del Grupo Familia,2021-04-22,"La compañía de origen sueco Essity anunció que firmó un acuerdo para adquirir la mayoría de las acciones de la empresa colombiana Productos Familia S.A., el monto de compra se calculó sobre un valor total de compañía de unos USD1.540 millones. Una vez se den las aprobaciones regulatorias de la transacción, Essity se quedará con no menos del 94% de las acciones de Productos Familia S.A. El cierre de la transacción se espera para el segundo semestre del 2021. Essity ha estado vinculada con el Grupo Familia desde 1985 y actualmente es dueña del 50% de la empresa. Es así como se proponen seguir creciendo en la región y consolidarse como la compañía de higiene y salud de más rápido crecimiento en Latinoamérica. De acuerdo con la empresa colombiana se “confirma el potencial de oportunidades identificado por Essity en la categoría de higiene y salud, complementa la posición geográfica estratégica que suman ambos negocios y reconoce la calidad y liderazgo de la combinación de talento de ambas compañías”. Essity tiene presencia en el mercado de higiene y salud en más de 150 países con marcas globalesy cuenta con aproximadamente 46.000 empleados en todo el mundo, incluyendo unos 10.000 en Latinoamérica. Grupo Familia a su vez tiene presencia en más de 12 países de Suramérica y el Caribe, con marcas como Nosotras, Pequeñín, Familia y Familia Institucional. “La decisión de Essity de adquirir la mayoría accionaria de Productos Familia S.A. contribuirá a   acelerar la estrategia de crecimiento a largo plazo de Grupo Familia asegurando su llegada a más mercados en la región”, indica la compañía en un comunicado. Los representantes de la familia fundadora, actuales accionistas de Productos Familia S.A., seguirán vinculados a la compañía y de la Fundación Grupo Familia a través del consejo asesor.  “Grupo Familia es una compañía muy exitosa, con gran presencia en Latinoamérica, y con esta adquisición, estamos construyendo una plataforma más sólida para consolidar un crecimiento a futuro en la región. Essity reafirma su posición como un jugador global que lidera en sus diferentes categorías y que genera beneficios e innovaciones permanentes para los consumidores”, señaló Pablo Fuentes, presidente de Essity en Latinoamérica. “Estamos felices con este anuncio y de iniciar este nuevo capítulo dentro de la historia de éxito de Grupo Familia. Sabemos que trabajando más de cerca con Essity podremos apalancar la innovación, construir marcas más fuertes y sostenibles, acelerar la transformación digital y fomentar una cultura más ágil y emprendedora. Esta es una gran oportunidad de crecimiento profesional para todos nuestros colaboradores en una organización global”, dijo a su vez Andrés Felipe Gómez, presidente del Grupo Familia.",El Heraldo
28,Gremios alistan propuesta alternativa para la tributaria,2021-04-22,"Los gremios del país anunciaron que preparan una propuesta alternativa para el proyecto de reforma tributaria en la cual estarán las observaciones que tienen sobre la iniciativa que el Gobierno nacional radicó ante el Congreso de la República. En un comunicado el Consejo Gremial Nacional asegura que de esta manera se busca impulsar una reforma sostenible que “contribuya a la recuperación social y económica del país y a evitar la informalidad laboral y empresarial”. “Es necesaria una reforma que contribuya a mitigar los efectos económicos generados por la pandemia que, a través de programas sociales, asegure la sostenibilidad fiscal y la calificación de riesgo del país”, aseguran los gremios. El sector gremial consodera que para lograr un tránsito eficaz en su discusión en el Congreso de la República, es fundamental lograr un equilibrio entre el monto de recursos que realmente pueda conseguir esta reforma, explorar fuentes alternativas de recursos que le permitan al país superar esta difícil coyuntura (combatir la evasión, ajustar el gasto, desarrollar una enajenación de activos no estratégicos, entre otras) , y atender la realidad de la ya afectada capacidad económica de contribución de los hogares y de las empresas colombianas.  ",El Heraldo
29,Extranjeros invirtieron en Atlántico más de USD82 millones,2021-04-22,"Pese a la emergencia sanitaria que vive el país, Colombia sigue siendo una nación atractiva para los inversionistas extranjeros.De acuerdo al reporte de ProColombia, en el primer trimestre del 2021, llegaron 33 nuevos proyectos, procedentes de 15 países, entre los que se destacan los sectores de software y TI, BPO, agroindustria, energías renovables y metalmecánica. De esos 33 proyectos 4 arribaron al departamento del Atlántico con una inversión de USD$82 millones.  ProColombia, la entidad encargada de promover la inversión extranjera en el país, reveló que los inversionistas internacionales que invirtieron en el Atlántico provienen de Estados Unidos, Australia, Chile y Perú y los municipios donde pusieron sus ojos por su ubicación estratégica son Barranquilla, Galapa y Malambo.  La presencia de las nuevas empresas ha generando más de 2.500 empleos en los sectores de la industria de materiales de construcción, metalmecánica, envases y real estate. Inversión nacional La extensión de la inversión extranjera llegó a otros regiones del territorio nacional, de acuerdo a ProColombia estas zonas son: Antioquia (5), Caldas (1), Huila (1), La Guajira (1), Meta (1), Risaralda (1), Santander (1), Valle del Cauca (2) y Bogotá (16). Las nuevas compañías que se radicaron en el país han invertido aproximadamente USD$1.595 millones, cifra que representa un crecimiento del 66% frente a los USD$960 millones reportados por la entidad para el mismo periodo de 2020.  Ligadas a estas importantes inversiones del exterior, viene la creación de empleo, una de las dificultades por las que pasa el país frente a los efectos de la pandemia. El reporte de ProColombia indica que de acuerdo a los inversionistas se estima que se crearon 23.400 nuevos empleos en Colombia.  Flavia Santoro, presidente de entidad, reconoce el interés de los inversionistas por el país y la búsqueda de estos por llegar a nuevos mercados y expandirse,  “es aquí donde nuestro país es reconocido como una opción estratégica y altamente competitiva, gracias a su ubicación estratégica, talento calificado, múltiples polos de desarrollo, incentivos tributarios y acuerdos comerciales para acceder a terceros mercados en la región”, expresó.  La importante inversión internacional viene desde los mercados de Argentina, Australia, Brasil, Canadá, Chile, China, Estados Unidos, Francia, Italia, Japón, México, Perú, Reino Unido, Suecia y Suiza, en los segmentos de agroindustria, BPO y centros de servicios compartidos, cosméticos y productos de aseo, energías renovables, envases y empaques, industria farmacéutica, químicos y ciencias de la vida, materiales de construcción, metalmecánica, producción audiovisual, retail, software y TI, entre otros. En Colombia también se han instalado nuevos proyectos, más exactamente en Bogotá, como TDCX del sector de BPO de Singapur, la británica Shelton’s Coffee, Infobae de Argentina, la canadiense Folks desarrolladora de efectos visuales para producciones de Netflix, HBO, CBS y Amazon. Entre las reinversiones se destaca la de la multinacional europea Poligrow.",El Heraldo
30,DPS empezó a devolverle el IVA a 84.885 hogares en Atlántico,2021-04-22,"El Gobierno nacional encabeza de la oficina de Prosperidad Social, empezó a hacer la devolución del Impuesto al Valor Agregado (IVA) en todo el territorio nacional. En el departamento del Atlántico 84.885 hogares que se encuentran en el grupo de devolución de IVA empezarán a recibir el beneficio desde este miércoles, así lo manisfestó, Antonio Barandica Acendra, director regional de Prosperidad Social.  El funcionario indicó que el desembolso corresponde al  “primer pago del año y está representado en $76 mil”. El incentivo estará a disposición de los hogares beneficiados bajo la modalidad de giro hasta el próximo 11 de mayo de 2021, en los puntos asignados por el Gobierno nacional.  Se informó que, el año anterior,  este estímulo  llegó a un millón de hogares colombianos repartidos así; programa Familias en Acción, 700 mil y priorizados con participantes de Colombia Mayor 300 mil. 
Para el 2021 el Gobierno nacional incorporó un millón más de familias beneficiarias, “para ayudar a mitigar el impacto social causado por el covid-19”, sostuvo Barandica Acendra, quien explicó también que  los hogares a los cuales llega esta ayuda son hogares “en situación de pobreza extrema vinculados a Familias en Acción y Colombia Mayor y hogares registrados en Sisbén III y Sisbén IV en condiciones de vulnerabilidad, que aún no han recibido transferencias monetarias del Gobierno.”.  La oficina de Prosperidad Social recordó que para acceder a los pagos los beneficiarios deben presentarse en los puntos establecidos con todas las medidas de bioseguridad exigidas a nivel nacional como: Usar tapabocas personal y no retirarlo por ninguna circunstancia, adecuado distanciamiento social, en caso de existir salas de espera con sillas, siempre se debe dejar una silla entre las personas que esperan turnos para ser atendidos.  Finalmente, la entidad responsable de diseñar, coordinar e implementar las políticas públicas para la superación de la pobreza y la equidad social indicó que, “la lista de hogares beneficiarios para cada ciclo es de 2 millones, pero puede presentar variaciones por fallecimientos y la actualización de inconsistencias, tal como indica el Manual Operativo. De un ciclo a otro algunos beneficiarios focalizados pueden incurrir en causales de no elegibilidad y salir de la lista”.",El Heraldo
31,"Corte ratifica pago de horas extras, dominicales y festivos en teletrabajo",2021-04-22,"Si a un trabajador que se encuentra en teletrabajo se le extiende la jornada más allá de lo establecido en el Código Sustantivo del Trabajo se le deberán reconocer horas extras, así lo determina una sentencia de la Corte Constitucional con la que respondió a una demanda sobre la jornada laboral en esta modalidad. Con una votación de 6 a 3, la Sala Plena de la alta corte ratificó la exeqibilidad del artículo 6 de la Ley 1221 de 2008 y su parágrafo que dice: “Cuando el teletrabajo sea ejecutado donde sea verificable la jornada laboral, y el teletrabajador a petición del empleador se mantiene en la jornada laboral más de lo previsto en el artículo 161 del Código Sustantivo del Trabajo y de la Seguridad Social, o le asigna más trabajo del normal, el pago de horas extras, dominicales y festivos se le dará el mismo tratamiento de cualquier otro empleado”. Este artículo hace referencia a las garantías laborales, sindicales y de seguridad social para los teletrabajadores. La demanda presentada planteaba que el artículo 1 de la mencionada ley daba a los teletrabajadores un tratamiento diferencial, dada la naturaleza especial de sus labores por lo que “no les serán aplicables las disposiciones sobre jornada de trabajo, horas extraordinarias y trabajo nocturno”.    ",El Heraldo
32,Dólar en Colombia arrancó a la baja,2021-04-22,"La jornada de apertura del dólar en la Bolsa de Valores de Colombia abrió este jueves 22 de abril en $3.602, presentando una tendencia a la baja en relación a la cotización del dia anterior. El precio mínimo de negociación es de $3.597, el máximo $3.638,50 y el promedio se registra según información bursatil en $3.626. La Tasa Representativa del Mercado (TRM) $3.639, registrando una variación del  0,97%. La divisa en las casas de cambio para la compra se negocia en $3.392 y lo venden en $3.472. El barril de petróleo Brent se cotiza en USD$65,06, y pierde USD$ 1,44, con respecto a la cifra del pasado miércoles.  ",El Heraldo
