,titulo,fecha,texto,periodico
21,"
Banco de Bogotá, mejor banco de Colombia en 2021 según Global Finance",2021-04-18,"

La publicación Global Finance hizo la selección de los mejores bancos de Latinoamérica del 2021. Banco de Bogotá recibió el galardón en Colombia. Es el sexto año consecutivo que esta entidad recibe este reconocimiento.Los criterios de selección de Global Finance incluyeron entre otros: innovación en productos, desarrollo de nuevos negocios, rentabilidad, alcance geográfico, relaciones estratégicas y crecimiento en activos.Lea también: La apuesta tecnológica del Banco de Bogotá para mejorar su seguridadPara la selección de los bancos se tuvieron en cuenta las opiniones de analistas de acciones y de calificación crediticia, consultores bancarios y otros expertos en la industria.Alejandro Figueroa Jaramillo, presidente de Banco de Bogotá, recibió la distinción diciendo que “este premio refleja el trabajo de nuestros colaboradores que con su dedicación, profesionalismo y manejo adecuado del riesgo hicieron posible que, en una crisis tan compleja como la que enfrentamos, nos reconozcan por el acompañamiento que hemos hecho a nuestros clientes"".Lea también: Los 5 grandes cambios que trae el revolcón en la industria del seguroPor su parte, Julio Rojas Sarmiento, Vicepresidente Ejecutivo, afirmó que “nos llena de orgullo recibir este galardón como mejor banco del país en un momento tan retador. Desde que inició la pandemia no hemos ahorrado esfuerzos para ofrecer soluciones a los clientes que alivien sus problemas de liquidez y crear nuevos productos innovadores para el bienestar de los colombianos"".Además, BAC Credomatic, filial del Banco de Bogotá, también fue reconocido como mejor Banco Regional en Centroamérica y Mejor Banco en Costa Rica, Honduras y Panamá.Lea también: Según su ingreso y propiedades, lo que trae la reforma para ustedECONOMÍA Y NEGOCIOS

",El tiempo
22,"
Dólar se mantiene sin grandes avances en el interbancario colombiano",2021-04-18,"

El dólar se negoció este lunes sin mayores variaciones en su precio, según lo muestra el sistema electrónico de negociación dela Bolsa de Valores de Colombia, donde su tasa promedio fue de 3.653,67 pesos. (le puede interesar, además: Cine Colombia no aceptará efectivo en la primera etapa de reapertura)La divisa estadounidense inició la primera jornada de la presente semana a la baja. En los primeros minutos de negociación en el mercado interbancario alcanzó a perder más de 12 pesos, hasta situarse sobre los 3.638 pesos, el precio más bajo de la jornada de este lunes.(Lea además: Los pilares para que el ‘fracking’ le traiga sostenibilidad al país)A partir de ese piso, alcanzado en los primeros 30 minutos de negociaciones, la divisa estadounidense comenzó una lenta recuperación de su valor y faltando menos de tres minutos para el cierre de la jornada, el dólar alcanzó los 3.666 pesos, la tasa máxima de la sesión del lunes.Así, la tasa promedio de la sesión, que servirá para establecer la tasa representativa del mercado (TRM) de mañana martes, se situó sobre los 3.653,6 pesos.

",El tiempo
23,"
Los 5 grandes cambios que trae el revolcón en la industria del seguro",2021-04-18,"

El Gobierno prepara un verdadero revolcón en la industria aseguradora del país.El propósito es aliviar la estructura de este mercado, de tal forma que las compañías salgan del estancamiento en que se encuentran en términos de cobertura, innovación de productos, desarrollos tecnológicos, eficiencia y mayor competencia, aspectos que, sin duda, terminarán beneficiando a la población colombiana, en especial a la de menores ingresos, según fuentes oficiales.(Lea también: Las otras enfermedades laborales que les deja el covid a trabajadores)Los cambios hacen parte del Proyecto de Ley 413 del 2021, con el cual se busca modernizar el sistema de pagos e impulsar el desarrollo del mercado y que pronto inicia su debate en el Legislativo. (Lea además: Estas son las pérdidas de Avianca en 2020 por efectos de la pandemia)El mismo trae un capítulo especial dedicado a las facultades del Gobierno y de la Superintendencia Financiera para expedir normas, vía decretos, y de esta manera modernizar el esquema organizacional de las compañías y la intermediación de los seguros.Los otros capítulos tienen que ver con una mayor adopción tecnológica e innovación en el sistema de pagos, en el mercado de capitales, así como la consecución de altos estándares en la administración de los recursos que hacen los fondos de pensiones y cesantías y las entidades financieras públicas.“Se necesita bajar los costos operativos de las firmas, que haya más competencia, mucha más digitalización, productos hechos a la medida de las necesidades de la gente, más omnicanalidad y un contrato moderno de seguros, para lo cual habrá que hacer un par de cambios al Código del Comercio”, precisó la fuente consultada.Uno de los grandes ajustes tiene que ver con las licencias que otorga la Superintendencia Financiera para vender seguros (vida y generales), pues en adelante se requerirá una sola, tanto para los actuales como para los nuevos actores de este mercado.(También: Dólar sigue subiendo con fuerza en la Bolsa de Valores de Colombia)Significa que ya no habrá necesidad de tener dos aseguradoras, como sucede hoy, sino que una sola sería suficiente, lo que se traducirá en reducción de sus estructuras, menores costos y mayores eficiencias, a través de economías de escala.Lo que está buscando el Gobierno con esto es algo similar a lo implementado en el sistema financiero un par de décadas atrás, cuando autorizó a los bancos fusionar a sus compañías de leasing o, incluso, a sus filiales hipotecarias.A la fecha operan en Colombia 18 compañías de vida y 25 de seguros generales, incluidas dos cooperativas, según registros de la Superfinanciera, con lo cual se esperaría unan reducción cercana al 50 por ciento de este mercado.Pagos de siniestrosOtra de las medidas que se busca implementar está encaminada a que las aseguradoras aceleren el pago de las reclamaciones cuando se presenta un siniestro y estas los reconocen. Hoy en día el plazo máximo establecido son 30 días a partir de la admisión del hecho; no obstante, las compañías se toman el tiempo de ley para cancelar las indemnizaciones, pudiendo hacerlo antes en beneficio del asegurado.Según la fuente consultada, se quiere acabar con esa práctica y que ese tiempo se reduzca a la mitad o menos de lo establecido, para lo cual se tendrán que ajustar un par de normas del Código del Comercio.En esa misma dirección, se insistirá, con el proyecto, en la necesidad de diseñar un contrato de seguro más moderno, claro, conciso y entendible para el consumidor, sin asteriscos ni tanta letra menuda, lo que abriría la puerta a que las aseguradoras se metan de lleno a amparar esos riesgos nuevos o antiguos que aún están sin cubrir.Pero el revolcón no solo será para las aseguradoras, incluye también a los intermediarios de esta industria, es decir, aquellas firmas que venden las pólizas (corredores y agentes).(Puede leer: Vence plazo para empresas de la economía naranja)En este segmento operan 43 firmas, entre nacionales y extranjeras, según registros de la Superfinanciera.Con la nueva ley, a quienes se mueven se les exigirá mayor profesionalización y especialización, así como una transformación fuerte en materia de venta de productos masivos que incluyan una estructura sólida de valor agregado.“Está visto que muchos intermediarios no les están ofreciendo un valor agregado a los consumidores, se dedican a vender seguros obligatorios cobrando altas comisiones y con el menor esfuerzo, mientras hay un mercado gigante por explorar”, señaló el experto.Buen ambientePor eso, para imprimirle más dinámica y modernizar este mercado se abrirá la puerta para que entren jugadores digitales, disruptivos, plataformas, como las que ofrecen información comparativa del costo de las pólizas y las pasarelas de pago, para que vendan seguros hechos a la medida de las personas bajo la supervisión del Estado.Frente a los cambios que se avecinan, Miguel Gómez Martínez, presidente de Fasecolda, gremio de las aseguradoras, se mostró bastante optimista, aunque dijo que habrá que analizar la minucia del proyecto para saber los alcances de lo que quiere el Gobierno.El directivo dijo que en líneas generales hay aspectos del proyecto, como lo concerniente a las licencias para la venta de seguros, que es positivo, pues eso genera economías de escala.“En líneas generales, la industria no se opone a los cambios que busca el Gobierno, aunque hay un punto delicado, pero todo depende de cómo quede redactado, y es la posibilidad de que en ciertos casos se pueda vender seguros en Colombia sin que la empresa esté establecida en el país”, advirtió Gómez Martínez.Dijo que es cierto que la industria aseguradora tiene que caminar hacia una mayor adopción de la tecnología, así como hacia los seguros inclusivos y los paramétricos en los que hay un potencial inmenso.(Siga con: Comienza nuevo pago de subsidios del programa Colombia Mayor)Desde la Asociación Colombiana de Intermediarios de Seguros (Acois) también acogieron la iniciativa del Gobierno que busca cambios sustanciales para la industria aseguradora, pero indicaron que de la actividad de intermediación también hacen parte las agencias y agentes independientes de seguros (Ley 65 de 1966), lo que eleva a unos 22.000 el número de actores, quienes deben estar certificados por las compañías para las que actúa, según lo dispuesto en la circular 050 de la Superfinanciera.“Será buena la apertura a nuevas formas... pero no estamos de acuerdo con que para ello se tengan menos controles en los procesos de formación de quienes representan a las aseguradoras en la comercialización de los distintos programas de seguros”, dice Carlos Alberto Montoya, presidente de la junta directiva de Acois.Las cifrasLas cifras de penetración de la industria aseguradora no son muy favorables. Se estima que en el país menos de 3 millones de personas tienen un seguro de vida voluntario, mientras que el número de copropiedades aseguradas solo en Bogotá llegan a 20.000; de las cuales, 10.735 son residenciales, según cálculos de Fasecolda, gremio que estima que solo el 8,2 por ciento de los hogares cuentan con un seguro voluntario.Pero no es lo único. La penetración del seguro, medida por el valor de las pólizas frente al PIB, solo alcanza un 3 por ciento, mientras que en países como Chile tienen niveles por encima del 5 por ciento.(También: Economía digital y subir exportaciones, nuevos focos de zonas francas)ECONOMÍA Y NEGOCIOS

",El tiempo
24,"
Cartera en mora de la banca crece 19 % real, el más alto desde 2018",2021-04-18,"

El inicio del 2021 no ha sido el mejor para el sistema financiero colombiano en años. No solo las ganancias de las entidades del sector continuaron cayendo en línea con lo observado en el 2020 por la pandemia, sino que, mientras el crecimiento de la cartera en mora se disparó a niveles no vistos hace cuatro años, la dinámica de la colocación de crédito se mantiene por debajo del 2 por ciento real anual.(Lea también: Vence plazo para empresas de la economía naranja)Es lo que muestra el balance del primer mes del año del sistema financiero colombiano, cuyas utilidades, sin incluir los recursos administrados, sumaron 1,48 billones, fueron 37,5 por ciento real más bajas que en similar mes del 2020, según la Superintendencia Financiera.(Lea también: Flexibilidad laboral, clave para tener trabajadores más felices)Así las cosas, los establecimientos de crédito vieron reducir sus utilidades en ese mes un 34,6 por ciento; las entidades oficiales especiales, entre las que se cuenta el Fondo Nacional de Ahorro, Findeter y Fogafín, entre otras, redujeron sus ganancias 63,3 por ciento anual; las aseguradoras, 13,2 por ciento, y las fiduciarias, 4,12 por ciento.La mayor caída para este grupo de entidades vigiladas fue la de las Sociedades Especializadas en Depósitos y Pagos Electrónicos (Sedpes), con un 394,1 por ciento anual.Solo Colpensiones, las administradoras de fondos de pensiones y los proveedores de infraestructura vieron repuntar sus utilidades en enero del presente año.(Además: Economía digital y subir exportaciones, nuevos focos de zonas francas)En cuanto a los recursos del público administrados por las distintas entidades del sector, la Superfinanciera informó que estos obtuvieron unos rendimientos de 2,27 billones de pesos, cerca de 51,1 por ciento real menos que lo obtenido en similar mes del 2020.Los rendimientos para sus afiliados conseguidos por las administradoras de fondos de pensiones y cesantías (AFP) sumaron cerca de 1,97 billones de pesos, frente a los 2,7 billones de enero del 2020.Deterioro de la carteraEl balance del sistema financiero también deja ver cómo la cartera del sector continúa deteriorándose a un ritmo acelerado, aunque desde la Superfinanciera advierten que si no hubiese sido por los programas de ayudas a los deudores implementados a raíz de la pandemia, los efectos de esta sobre la cartera serían hoy desastrosos.Destaca, además, que de los 520,1 billones de pesos que las entidades tienen colocados entre el público, el 94,8 por ciento se encuentra al día. La cartera en mora suma 27 billones.No obstante, el ente de vigilancia advierte que la cartera en mora de más de 30 días trae un ritmo de crecimiento mucho mayor que la colocación de nuevos préstamos, dada la actual coyuntura.(Puede leer: Crece confianza de los colombianos por retomar los viajes)En efecto, mientras la cartera bruta avanza a un ritmo del 1,93 por ciento real anual, la vencida lo hace al 19 por ciento real anual, dinámica que no se observaba desde abril del 2018, señala la entidad.“Un 34 por ciento de la vencida se asocia a operaciones que finalizaron medidas entre julio de 2020 y enero de 2021 y que no fueron redefinidas dentro del PAD”, precisó la Súper.La cartera en mora de consumo es la que más crece, lo hace al 35,4 por ciento real.Frente a esto, las entidades han fortalecido las provisiones, las cuales crecieron 29 por ciento real anual, permitiendo que por cada 100 pesos en mora de pago las entidades tienen como respaldo 149 pesos, en caso de que el deudor no cubra su obligación.(Siga con: Doble asesoría: ¿Cómo solicitarla y a qué edad recibirla?)ECONOMÍA Y NEGOCIOS

",El tiempo
25,"
Se desinfla el precio del dólar, ha perdido más de $ 44 esta semana",2021-04-18,"

El precio del dólar en el mercado interbancario colombiano continúa perdiendo terreno frente al peso. En lo que va corrido de la presente semana, la divisa estadounidense acumula un retroceso en su valor promedio de más de 44 pesos, según las estadísticas del sistema electrónico de negociación de la Bolsa de Valores de Colombia (BVC).(Lea también: 'El país tiene caja para unas seis o siete semanas': Minhacienda)Según dicho sistema, la tasa promedio de negociación de este jueves, que sirve para calcular la tasa representativa del mercado que regirá el viernes (TRM), se situó sobre los 3.634,1 pesos, esto es, cerca de 5,5 pesos por debajo de la tasa oficial de hoy de 3.639,62 pesos.(Le puede interesar, además: Estos son los tapabocas que Avianca permitirá en sus vuelos)Durante la cuarta jornada cambiaria de la presente semana, el dólar alcanzó a descender a niveles de 3.626 pesos, aunque también se registró un precio máximo de 3.647,9 pesos.

",El tiempo
26,"
Tasa promedio de negociación del dólar cayó $ 5,3",2021-04-18,"

La tasa de cambio que regirá para las operaciones del mercado colombiano del jueves registrará una leve caída de cinco pesos frente a la que rige hoy miércoles de 3.645,14 pesos, si se tiene en cuenta que el precio promedio que se pagó por un solo dólar en el mercado interbancario local en la tercera jornada de la semana fue de 3.639,85 pesos.(Lea también: Así quedaría el impuesto a la renta con la reforma tributaria)Y es que según el sistema electrónico de negociación de la Bolsa de Valores de Colombia (BVC) durante la sesión de este miércoles no se presentaron grandes sobresaltos en el precio de la divisa norteamericana cuyo precio de cierre fue de 3.654,09 pesos.(Le puede interesar, además: Así se puede comprar vivienda sin cuota inicial en Colombia)La información que entrega la BVC sobre la jornada cambiaria en el país muestra que por un solo dólar se alcanzó a pagar un máximo de 3.662 pesos, valor registrado hacia las 11:30 de la mañana.Por su parte, el precio mínimo que se registró este miércoles sobre la divisa estadounidense fue de 3.615,7 pesos.

",El tiempo
27,"Sector comercio, agonizando en la batalla contra el covid",2021-04-18,"Desde que inició la pandemia del coronavirus no solo ha dejado a la fecha en Colombia más de 67 mil muertes, sino que ha devastado la economía de miles de comerciantes. La actual crisis, el aislamiento obligatorio, las restricciones a la movilidad, junto con los toque de queda y ley seca son parte de las situaciones que tomaron por sorpresa a todos los empresarios, sin importar su tamaño, causando en ellos efectos en su salud mental. Al darse un paseo por la reconocida calle 72 de Barranquilla se puede observar la cantidad de locales cerrados, la gran mayoría con carteles de ‘se arrienda’, dando muestras de que en la ciudad el comercio pasa por una crisis, que golpea a la micro, pequeña y mediana empresa, que representan más del 90 % del tejido empresarial del país, de acuerdo con los datos del Departamento Administrativo Nacional de Estadística (DANE). Tener compromisos económicos si eres comerciante, empleado o trabajador independiente y sentir que no hay escapatoria por las deudas que te acechan genera estrés, miedo, tristeza, soledad, ansiedad, insomnio, dolor de cabeza, inapetencia, depresión, preocupación, rutinas diarias alteradas, aislamiento social y hasta pérdida de reacción. Según las encuestas realizadas por la Organización Panamericana de la Salud (OPS), en varios países muestran que muchas personas están luchando contra este tipo de trastornos. De acuerdo con la psicóloga Ena García Cervantes, el número de consultas que realiza a diario por telemedicina va en aumento si lo comparamos con las cifras de pacientes que iban a consulta antes de la emergencia sanitaria. La especialista en salud mental señala que también ha crecido el consumo de alcohol y las drogas pensando que pueden ayudarlos a afrontar sus miedos económicos. Por su parte, el psicólogo  organizacional Jean Polo señaló que en esta coyuntura la palabra “incertidumbre” está ganando terreno. “Cuando un empresario quiebra lo está viendo como un fracaso, pero que está cargado con un número de variables que no controla. Porque digamos que se puede elaborar “mucho mejor” si se puede responsabilizar por algo, pero al tratarse de un elemento externo genera que el golpe sea aún mayor porque no hay manera de “elaborarlo”, dijo. Miguel Munevar Rodríguez es uno de los casos más reales y vivenciales que se pueden relatar. A este hombre de 48 años, dedicado desde hace más de 16 años a su empresa de logística para eventos corporativos, pasó “del cielo al infierno”. De la noche a la mañana los efectos del coronavirus lo tomaron por sorpresa, dejando de recibir $300 millones en ganancia anual y con una incertidumbre que avanzaba con los anuncios de confinamiento por parte del Gobierno nacional. “Las cosas se ponían de mal en peor”. Munevar llegó al punto de tener que vender sus equipos, herramientas e inmuebles para poder subsistir y cumplir con los empleados y compromisos financieros. Abriendo un hueco para tapar otro, literalmente “todo se fue a la quiebra”. El resultado de esta situación lo llevó a “la necesidad de cerrar la empresa” y a vivir lo que llama un “estrés silencioso”, algo que lo ha llevado a ser de poca habla. “Si le hacía saber a mi familia iba a afectar aún más a las personas que dependen de mí y me conocen”, anotó con todo de voz melancólico y añadió que hasta el sueño lo ha perdido. “Duermo muy pocas horas, las preocupaciones me llevan a pensar muchas cosas, el miedo de volver a empezar o de no volver a arrancar me desvelan, soy fumador casual, pero aumenté el consumo de cigarrillos de 1 a 10 diarios”, confesó. Frente a los problemas que revela Munevar buscó otras salidas acudiendo a bancos o presentando hojas de vida como contador, pero nada prosperó. “Busqué otras formas de negocio, pero fue muy complicado, después de ser gerente en mi oficina terminé señalizando vías en las noches frías de Bogotá y en el día marcando algunas carreteras del país”, declaró. Lo que relata este colombiano va en concordancia con las cifras de aumento que el DANE ha revelado en su encuesta de Pulso Social, que para el pasado febrero reportaba que un 46,7 % de los colombianos ha sentido preocupación o nerviosismo en las últimas semanas. Otro 16,1 % de la población se ha sentido triste, mientras que un 15,6 % presenta dificultades para dormir. De hecho, de acuerdo con esta misma encuesta del DANE, la situación de la pandemia y la crisis económica está afectando a los hogares colombianos en gran medida. El 58 % de las familias del país dijeron en febrero que la situación económica de su hogar estaba peor que hace 12 meses. En Barranquilla el 67,2 % afirmó estar bajo esta condición. “Esta situación agrava la realidad económica de las familias, que ya es bastante compleja. Un despido por la pandemia carga muchísimo más a las personas de esta situación de incertidumbre”, dijo Jean Polo, psicólogo organizacional. Decirle adiós a un sueño Luego de muchos años de ahorro que llevarían a destinar $ 15 millones, Germán Pérez y su esposa abrieron su barbería el pasado 2018. Dentro de su imaginario siempre estaba la visión de crecer, algo que se estaba concretando el año pasado, pero que repentinamente la pandemia la sorprendió y la curva comenzó a caer. “Nos tocó cerrar el negocio en marzo del año pasado, y aunque intentamos volver en agosto no pudimos sostenerlo. Nos dimos cuenta de que el flujo de gente era mínimo pero los gastos y compromisos seguían siendo los mismos”, dijo Pérez. Dicho por él mismo, la esposa de este diseñador gráfico y docente universitario es la persona a la que más le ha pegado el cierre del local. “Era nuestro sueño conjunto. A ella le ha pegado más porque era quien iba todos los días, lo administraba, y aunque me afecte mucho trato de ser fuerte para ella”, dijo Pérez. “En mi caso, los primeros meses fueron muy duros, llenos de incertidumbre. Era una sensación extraña porque no sabíamos que iba a pasar. Cuando ya íbamos por el quinto mes ya empezó la ansiedad y en las noches me costaba dormir (...) Es muy frustrante cuando es tu meta, es tu sueño, y has invertido dinero en él. Es muy frustrante cuando no es tu culpa”, agregó.  La reminiscencia que gotea Cada vez que se dirige a hacer mercado para su familia, haciéndose de la vista gorda para no mirar de reojo, Julio Reyes* pasa justo frente al que solía ser su pequeño local de ferretería y del cual su partida aún “duele mucho”.  “Claro que hay días en donde paso y recuerdo los cinco años que estuve aquí. Es imposible no hacerlo”, dice el hombre de 65 años que ahora se ‘rebusca’ con la reparación de equipos electrónicos que le llevan a su hogar. Intervención en procesos En diálogo con EL HERALDO, Orlando Jiménez, vicepresidente la Asociación Unión Nacional de Comerciantes (Undeco), los tenderos y comerciantes de Barranquilla son “de los sectores más afectados de la economía”. Afirman que los comerciantes vinculados con estaderos, cantinas, bares, tabernas y discotecas.  “Por ahí medio empezaron a abrir, pero no pudieron continuar; los billares abrieron durante dos meses luego de acogerse a las pruebas piloto, pero de nuevo cerraron”, dijo Jiménez.  De acuerdo con el dirigente gremial, ese tipo de negocios tiene una “particularidad”, que son muy rentables pero a su vez incurren en unos costos de funcionamiento muy elevados. “Los arriendos para una taberna o un estadero de sus locales están alrededor de $ 3 a $ 15 millones y ese escenario es muy difícil. Cuando un empresario decide prestar al menos $ 40 millones para invertir en el negocio y de la noche a la mañana debe cerrar... Allí es donde empiezan los problemas económicos y psicológicos, esta situación a cualquiera le quita el sueño y lo desestabiliza emocionalmente”, recalcó. La psicóloga Ena García Cervantes hace varias recomendaciones para afrontar los problemas mentales que surgen de las dificultades económicas en pandemia. Para la psicóloga es recomendable “mantener la mente ocupada” en soluciones al problema. Por ello, sugiere realizar actividades que liberen las endorfinas, una sustancia que aumenta el estado de bienestar y tranquilidad. De primera mano, dice que se debe identificar qué le está pasando al paciente, una vez se obtenga la información clínica, y sugiere acudir a un acompañamiento psicológico. El problema no debe callarlo, por ende, busque ayuda en la familia o en la pareja. A su vez, señala otras recomendaciones tales como realizar actividades deportivas como caminar, montar en bicicleta, entre otras como leer o escribir. Finalmente, recomienda iniciar otro emprendimiento.",El Heraldo
28,Índice de confianza creció en marzo,2021-04-18,"De acuerdo con el Índice de Confianza Comercial que entrega Fedesarrollo, este  llegó en Colombia durante marzo al 38,7%. El resultado comprueba un aumento de 4,4 puntos porcentuales si se compara con las cifras de febrero. El estudio detalla que la mejoría se debe a una reducción en el nivel de existencias y por un incremento del indicador de “situación económica actual de la empresa”.  Fedesarrollo expuso en el documento de análisis que el Índice de Confianza Industrial registró un balance de 6,8 %, “lo que representa una reducción de 1,4 puntos porcentuales respecto al mes pasado”. La caída se explica “por una reducción de las expectativas de producción para el próximo trimestre del 2021”, indica Fedesarrollo. Al revisar en detalle las afectaciones causadas por la covid-19, Fedesarrollo encontró que, en marzo, el 4,9 % de las empresas presentó alguna afectación en su operación, en un 88% relacionada con la pandemia. “El 18,6 % de las empresas afirmó que el número de empleados disminuyó comparado con un escenario prepandemia”.",El Heraldo
29,Renta per cápita de América Latina se recuperaría en 2024,2021-04-18,"De acuerdo con los cálculos del Fondo Monetario Internacional (FMI), la renta per cápita en América Latina no recuperará su nivel prepandémico hasta 2024, después de la contracción del 7 % sufrida en la región en 2020 por los efectos de la pandemia. Así lo anunció el director del Hemisferio Occidental del FMI, Alejandro Werner, en una rueda de prensa para presentar la actualización de las previsiones regionales. “El ingreso per cápita no retornará al nivel de antes de la pandemia hasta 2024, lo cual provocará pérdidas acumuladas del 30 % respecto a la tendencia prepandémica”, señaló Werner, que enfatizó que la región sufrió la caída “más pronunciada del mundo”. Según sus previsiones, América Latina crecerá en 2021 a un ritmo del 4,6 %, medio punto por encima del pronóstico del Fondo de enero, aunque, según Werner, la persistencia de la crisis sanitaria en muchos países “ensombrece las perspectivas a corto plazo”. Las perspectivas del Fondo, no obstante, están sujetas a un grado “excepcional” de incertidumbre, mientras continúa la carrera entre las vacunas y el virus. CCB busca promover cultura exportadora del sector servicios En su análisis, el experto explicó que el reciente rebrote del virus en Brasil, Chile, Paraguay, Perú y Uruguay, sumado a la lenta distribución de las vacunas, salvo en Chile, empaña las perspectivas a corto plazo. Conforme a las proyecciones, Brasil recuperará el nivel del PIB de 2019 en 2022, debido al repliegue del apoyo de las políticas fiscales y monetarias y la lenta distribución de las vacunas, mientras que México no alcanzará el nivel de actividad económica previo a la pandemia antes de 2023, pese al impacto positivo generado por el amplio programa de política fiscal de Estados Unidos. Las tres grandes economías de Latinoamérica, Brasil, México y Argentina, crecerán este año el 3,7 %, el 5 %, y el 5,8 %, respectivamente, según el FMI. Otros países latinoamericanos, como Colombia, Chile y Perú, también avanzarán el 5,1 %, el 6,2 %, y el 8,5 %, respectivamente.",El Heraldo
30,SENA abre 360 vacantes laborales en el Atlántico,2021-04-18,"Buscar trabajo no está nada fácil y aún más si empiezas a hacer la tarea en medio de los días de restricciones por efectos de la pandemia. Pero no todo es negativo, ya que la regional Atlántico del SENA anunció la disponibilidad de 360 vacantes laborales hasta el próximo 30 de abril. Las oportunidades de trabajo se encuentran distribuidas entre Barranquilla  y los municipios de Galapa, Puerto Colombia y Sabanalarga.   El aspirante debe escoger entre una lista extensa de vacantes, entre las que están ayudante técnico en obra civil, auxiliar servicios generales, aseo y cafetería, mensajero, desarrollador de sitios web, cajero de restaurante, vendedor servicios financieros, entre otros. Otros perfiles buscados son vendedor de electrodomésticos, regente de farmacia, instrumentador quirúrgico, camillero, enfermero jefe, auxiliar de enfermería, operador de montacarga, técnico de electricidad, mecánico soldador, panadero y pastelero.   El SENA también anunció que en la lista de ofertas de empleos se encuentra uno “especial” dedicado  al sector de las telecomunicaciones con el que se ofertan 60 vacantes en Barranquilla. Esta cifra se divide en 30 cupos para interesados con perfil de instalador de cables de telecomunicaciones, y otras 30 plazas para el perfil de tecnólogo en gestión de redes de datos. Así mismo, se podrán encontrar  a disposición de los postulantes 60 nuevas vacantes en el sector salud con los perfiles antes mencionados. “Seguimos comprometidos con los procesos de reactivación laboral y económica de nuestro departamento siendo el puente entre el sector productivo para conectarlos con la necesidad que tienen las empresas”, declaró Jacqueline Rojas, directora del SENA regional Atlántico.   Para los ciudadanos domiciliados en el Atlántico y que se encuentren interesados en participar deberán ingresar al portal web como primer paso a realizar. Allí deberán registrarse con todos los datos personales actualizados y cargar al sistema todos los soportes de la hoja de vida. Posteriormente, el sistema arrojará un currículo para imprimir en caso de que sea necesario. Como tercer paso deberá buscar el número de la solicitud de la vacante a la que se desea aplicar y finalmente postularse al empleo. La directora del SENA invitó a la comunidad a postularse a las vacantes presentadas. “El proceso es muy sencillo y ágil en medio de la virtualidad. Contamos con el acompañamiento de un equipo interdisciplinario que tiene la meta en este 2021 de aumentar el número de colocados en las diferentes organizaciones de nuestro tejido empresarial para contribuir positivamente con los índices de empleo en nuestra región”, subrayó. Rojas advirtió que los servicios de intermediación laboral son totalmente gratuitos, y que por la coyuntura de salud pública cualquier inquietud será atendida a través del correo electrónico: apeatlantico@misena.edu.co y en la línea gratuita 018000910270",El Heraldo
31,Contribuyentes podrán acceder a “deducción tributaria”,2021-04-18,"El Ministerio de Trabajo anunció que los contribuyentes que estén obligados a presentar declaración de renta y complementarios, que ofrezcan ‘primer empleo’ a personas menores de 28 años, se le podrá deducir hasta el 120 % de los pagos que realicen por concepto de salario. La buena noticia está soportada bajo la firma del decreto 392 que realizaron en conjunto los Ministerios de Hacienda y Trabajo, por medio del cual se reglamenta el artículo 108-5 del Estatuto Tributario, adicionado por el artículo 88 de la ya existente Ley 201O de 2019. Además: Los cinco puntos de la tributaria que impactarían en su bolsillo El ministro del Trabajo, Ángel Custodio Cabrera Báez, hizo el anuncio en medio de su gira que viene cumpliendo por la región del Eje Cafetero en el marco de los Encuentros Regionales para la reactivación del empleo y la formalización laboral. Para tal sentido, el jefe de la cartera de Trabajo expedirá al contribuyente una certificación en la que conste que se trata del ‘primer empleo’ de la persona menor de 28 años, como requisito para acceder a la deducción. En Armenia, Quindío, el ministro de Trabajo, también firmó y puso en conocimiento la Resolución 846, con la que el Ministerio del Trabajo adopta el procedimiento inmediato para certificar a todos aquellos que vinculen a personas en su ‘primer empleo’. Lea también: CCB busca promover cultura exportadora del sector servicios “Es una medida que se acoge desde el Ministerio para impulsar el empleo y la reactivación económica”, dijo  Cabrera Báez. Es importante resaltar que, para acceder a la deducción debe tratarse de un nuevo empleo, es decir cuando la persona menor de 28 años no registra afiliación y cotización como trabajador dependiente o independiente al Sistema Integral de Seguridad Social. Requisitos para la deducción 1. Ser contribuyente obligado a presentar declaración del impuesto sobre la renta y complementarios. 2. Realizar pagos por concepto de salarios a empleados menores de veintiocho años contratados con posterioridad a la vigencia de la Ley 2010 de 2019. 3. Tratarse de nuevos empleos. 4. Ser el ‘primer empleo’ de la persona. 5. Obtener la certificación del Ministerio del Trabajo en la que se acredite que es el ‘primer empleo’ de quien se contrató.  ",El Heraldo
32,Dólar inició jornada perdiendo $15,2021-04-18,"La jornada de negociación de la divisa norteamericana inició a las 8:00 a.m, en la Bolsa de Valores de Colombia, su precio promedio de negociación es de $3.604,78, registrando una caída de $15,62, frente a la Tasa Representativa del Mercado (TRM) que  hoy se situa en $3.620,40. Lea aquí: Contribuyentes podrán acceder a “deducción tributaria” El dólar sigue su tendencia a la baja, en la jornada de anterior perdió $45. Además: CCB busca promover cultura exportadora del sector servicios El barril de petróleo Brent subió 0,2%  y se cotiza en US$67,10.  ",El Heraldo
