,titulo,fecha,texto,periodico
23,"
Banco de Bogotá, mejor banco de Colombia en 2021 según Global Finance",2021-04-24,"

La publicación Global Finance hizo la selección de los mejores bancos de Latinoamérica del 2021. Banco de Bogotá recibió el galardón en Colombia. Es el sexto año consecutivo que esta entidad recibe este reconocimiento.Los criterios de selección de Global Finance incluyeron entre otros: innovación en productos, desarrollo de nuevos negocios, rentabilidad, alcance geográfico, relaciones estratégicas y crecimiento en activos.Lea también: La apuesta tecnológica del Banco de Bogotá para mejorar su seguridadPara la selección de los bancos se tuvieron en cuenta las opiniones de analistas de acciones y de calificación crediticia, consultores bancarios y otros expertos en la industria.Alejandro Figueroa Jaramillo, presidente de Banco de Bogotá, recibió la distinción diciendo que “este premio refleja el trabajo de nuestros colaboradores que con su dedicación, profesionalismo y manejo adecuado del riesgo hicieron posible que, en una crisis tan compleja como la que enfrentamos, nos reconozcan por el acompañamiento que hemos hecho a nuestros clientes"".Lea también: Los 5 grandes cambios que trae el revolcón en la industria del seguroPor su parte, Julio Rojas Sarmiento, Vicepresidente Ejecutivo, afirmó que “nos llena de orgullo recibir este galardón como mejor banco del país en un momento tan retador. Desde que inició la pandemia no hemos ahorrado esfuerzos para ofrecer soluciones a los clientes que alivien sus problemas de liquidez y crear nuevos productos innovadores para el bienestar de los colombianos"".Además, BAC Credomatic, filial del Banco de Bogotá, también fue reconocido como mejor Banco Regional en Centroamérica y Mejor Banco en Costa Rica, Honduras y Panamá.Lea también: Según su ingreso y propiedades, lo que trae la reforma para ustedECONOMÍA Y NEGOCIOS

",El tiempo
24,"
Dólar se mantiene sin grandes avances en el interbancario colombiano",2021-04-24,"

El dólar se negoció este lunes sin mayores variaciones en su precio, según lo muestra el sistema electrónico de negociación dela Bolsa de Valores de Colombia, donde su tasa promedio fue de 3.653,67 pesos. (le puede interesar, además: Cine Colombia no aceptará efectivo en la primera etapa de reapertura)La divisa estadounidense inició la primera jornada de la presente semana a la baja. En los primeros minutos de negociación en el mercado interbancario alcanzó a perder más de 12 pesos, hasta situarse sobre los 3.638 pesos, el precio más bajo de la jornada de este lunes.(Lea además: Los pilares para que el ‘fracking’ le traiga sostenibilidad al país)A partir de ese piso, alcanzado en los primeros 30 minutos de negociaciones, la divisa estadounidense comenzó una lenta recuperación de su valor y faltando menos de tres minutos para el cierre de la jornada, el dólar alcanzó los 3.666 pesos, la tasa máxima de la sesión del lunes.Así, la tasa promedio de la sesión, que servirá para establecer la tasa representativa del mercado (TRM) de mañana martes, se situó sobre los 3.653,6 pesos.

",El tiempo
25,"
Los 5 grandes cambios que trae el revolcón en la industria del seguro",2021-04-24,"

El Gobierno prepara un verdadero revolcón en la industria aseguradora del país.El propósito es aliviar la estructura de este mercado, de tal forma que las compañías salgan del estancamiento en que se encuentran en términos de cobertura, innovación de productos, desarrollos tecnológicos, eficiencia y mayor competencia, aspectos que, sin duda, terminarán beneficiando a la población colombiana, en especial a la de menores ingresos, según fuentes oficiales.(Lea también: Las otras enfermedades laborales que les deja el covid a trabajadores)Los cambios hacen parte del Proyecto de Ley 413 del 2021, con el cual se busca modernizar el sistema de pagos e impulsar el desarrollo del mercado y que pronto inicia su debate en el Legislativo. (Lea además: Estas son las pérdidas de Avianca en 2020 por efectos de la pandemia)El mismo trae un capítulo especial dedicado a las facultades del Gobierno y de la Superintendencia Financiera para expedir normas, vía decretos, y de esta manera modernizar el esquema organizacional de las compañías y la intermediación de los seguros.Los otros capítulos tienen que ver con una mayor adopción tecnológica e innovación en el sistema de pagos, en el mercado de capitales, así como la consecución de altos estándares en la administración de los recursos que hacen los fondos de pensiones y cesantías y las entidades financieras públicas.“Se necesita bajar los costos operativos de las firmas, que haya más competencia, mucha más digitalización, productos hechos a la medida de las necesidades de la gente, más omnicanalidad y un contrato moderno de seguros, para lo cual habrá que hacer un par de cambios al Código del Comercio”, precisó la fuente consultada.Uno de los grandes ajustes tiene que ver con las licencias que otorga la Superintendencia Financiera para vender seguros (vida y generales), pues en adelante se requerirá una sola, tanto para los actuales como para los nuevos actores de este mercado.(También: Dólar sigue subiendo con fuerza en la Bolsa de Valores de Colombia)Significa que ya no habrá necesidad de tener dos aseguradoras, como sucede hoy, sino que una sola sería suficiente, lo que se traducirá en reducción de sus estructuras, menores costos y mayores eficiencias, a través de economías de escala.Lo que está buscando el Gobierno con esto es algo similar a lo implementado en el sistema financiero un par de décadas atrás, cuando autorizó a los bancos fusionar a sus compañías de leasing o, incluso, a sus filiales hipotecarias.A la fecha operan en Colombia 18 compañías de vida y 25 de seguros generales, incluidas dos cooperativas, según registros de la Superfinanciera, con lo cual se esperaría unan reducción cercana al 50 por ciento de este mercado.Pagos de siniestrosOtra de las medidas que se busca implementar está encaminada a que las aseguradoras aceleren el pago de las reclamaciones cuando se presenta un siniestro y estas los reconocen. Hoy en día el plazo máximo establecido son 30 días a partir de la admisión del hecho; no obstante, las compañías se toman el tiempo de ley para cancelar las indemnizaciones, pudiendo hacerlo antes en beneficio del asegurado.Según la fuente consultada, se quiere acabar con esa práctica y que ese tiempo se reduzca a la mitad o menos de lo establecido, para lo cual se tendrán que ajustar un par de normas del Código del Comercio.En esa misma dirección, se insistirá, con el proyecto, en la necesidad de diseñar un contrato de seguro más moderno, claro, conciso y entendible para el consumidor, sin asteriscos ni tanta letra menuda, lo que abriría la puerta a que las aseguradoras se metan de lleno a amparar esos riesgos nuevos o antiguos que aún están sin cubrir.Pero el revolcón no solo será para las aseguradoras, incluye también a los intermediarios de esta industria, es decir, aquellas firmas que venden las pólizas (corredores y agentes).(Puede leer: Vence plazo para empresas de la economía naranja)En este segmento operan 43 firmas, entre nacionales y extranjeras, según registros de la Superfinanciera.Con la nueva ley, a quienes se mueven se les exigirá mayor profesionalización y especialización, así como una transformación fuerte en materia de venta de productos masivos que incluyan una estructura sólida de valor agregado.“Está visto que muchos intermediarios no les están ofreciendo un valor agregado a los consumidores, se dedican a vender seguros obligatorios cobrando altas comisiones y con el menor esfuerzo, mientras hay un mercado gigante por explorar”, señaló el experto.Buen ambientePor eso, para imprimirle más dinámica y modernizar este mercado se abrirá la puerta para que entren jugadores digitales, disruptivos, plataformas, como las que ofrecen información comparativa del costo de las pólizas y las pasarelas de pago, para que vendan seguros hechos a la medida de las personas bajo la supervisión del Estado.Frente a los cambios que se avecinan, Miguel Gómez Martínez, presidente de Fasecolda, gremio de las aseguradoras, se mostró bastante optimista, aunque dijo que habrá que analizar la minucia del proyecto para saber los alcances de lo que quiere el Gobierno.El directivo dijo que en líneas generales hay aspectos del proyecto, como lo concerniente a las licencias para la venta de seguros, que es positivo, pues eso genera economías de escala.“En líneas generales, la industria no se opone a los cambios que busca el Gobierno, aunque hay un punto delicado, pero todo depende de cómo quede redactado, y es la posibilidad de que en ciertos casos se pueda vender seguros en Colombia sin que la empresa esté establecida en el país”, advirtió Gómez Martínez.Dijo que es cierto que la industria aseguradora tiene que caminar hacia una mayor adopción de la tecnología, así como hacia los seguros inclusivos y los paramétricos en los que hay un potencial inmenso.(Siga con: Comienza nuevo pago de subsidios del programa Colombia Mayor)Desde la Asociación Colombiana de Intermediarios de Seguros (Acois) también acogieron la iniciativa del Gobierno que busca cambios sustanciales para la industria aseguradora, pero indicaron que de la actividad de intermediación también hacen parte las agencias y agentes independientes de seguros (Ley 65 de 1966), lo que eleva a unos 22.000 el número de actores, quienes deben estar certificados por las compañías para las que actúa, según lo dispuesto en la circular 050 de la Superfinanciera.“Será buena la apertura a nuevas formas... pero no estamos de acuerdo con que para ello se tengan menos controles en los procesos de formación de quienes representan a las aseguradoras en la comercialización de los distintos programas de seguros”, dice Carlos Alberto Montoya, presidente de la junta directiva de Acois.Las cifrasLas cifras de penetración de la industria aseguradora no son muy favorables. Se estima que en el país menos de 3 millones de personas tienen un seguro de vida voluntario, mientras que el número de copropiedades aseguradas solo en Bogotá llegan a 20.000; de las cuales, 10.735 son residenciales, según cálculos de Fasecolda, gremio que estima que solo el 8,2 por ciento de los hogares cuentan con un seguro voluntario.Pero no es lo único. La penetración del seguro, medida por el valor de las pólizas frente al PIB, solo alcanza un 3 por ciento, mientras que en países como Chile tienen niveles por encima del 5 por ciento.(También: Economía digital y subir exportaciones, nuevos focos de zonas francas)ECONOMÍA Y NEGOCIOS

",El tiempo
26,DPS desembolsará $ 27 mil millones por Ingreso Solidario en el Atlántico,2021-04-24,"Uno de los programas de mayor impacto en Colombia es el de Ingreso Solidario, los beneficiados con esta transferencia del Gobierno nacional tienen derecho a recibir $160 mil por mes. El Departamento Administrativo para la Prosperidad Social (DPS) anunció que viene haciendo los respectivos pagos de la cuota 13 a las familias en condición de pobreza o vulnerabilidad que se encuentran en el listado de hogares no bancarizados y bancarizados. El DPS indicó que la fecha límite para cobrar es el 30 de abril de 2021. Asimismo, informó que en el Atlántico tiene previsto desembolsar más de $ 27 mil millones entre 172.130 familias favorecidas distribuidas así: Barranquilla, 64.753 familias y un abono de $ 10 mil millones; y Atlántico, 103.377 participantes y un pago de $ 17 mil millones. Los desembolsos se harán de forma escalonada para evitar aglomeraciones, dijo el DPS. Edgar Picón, director de transferencias, enfatizó que en total en el Atlántico se han desembolsado más de $ 358 mil millones a 179.436 familias. La entidad del Estado informó que “las familias serán notificadas por medio de mensaje de texto. Si usted no aparece en la lista de favorecidos, está disponible la línea gratuita nacional 01-8000-95-1100 o acceder al portal web: ingresosolidario.prosperidadsocial.gov.co, con el número de cédula”.",El Heraldo
27,820 mil nuevos pobres en la Costa por el impacto de la pandemia,2021-04-24,"La llegada de pandemia y las restricciones asociadas que afectaron la oferta y demanda agregadas tuvieron un impacto directo en el aumento de la pobreza en la Costa Caribe. Un estudio elaborado por el Programa de las Naciones Unidas para el Desarrollo (PNUD), indica que en 2020 en la región, unas 820 mil personas habrían ingresado a la pobreza por efecto de la crisis sanitaria. El informe “Pobreza y desigualdad en la región Caribe colombiana ¿Cómo recuperar la senda del desarrollo sostenible?” desarrollado con apoyo del Centro de Estudios Socioeconómicos y Regionales (Cesore), de Valledupar (Cesar), establece que al terminar el año pasado en la Costa Caribe había más de 5,9 millones de pobres. Según las proyecciones, la incidencia de la pobreza en la región sería del 52,2%, es decir, que un poco más la mitad de los costeños son pobres. Esto representaría un aumento de 6 puntos porcentuales (p.p) en la incidencia de pobreza en la región. “Los efectos de la caída de ingresos han sido más importantes que los de la pérdida de empleos en aumentar la pobreza. Para la pobreza extrema sucede lo contrario, lo cual muestra que los trabajos de los más pobres eran más vulnerables a las restricciones del confinamiento y a la crisis económica consecuente”, señala el informe presentado este viernes. Por departamentos De acuerdo con lo explicado por el PNUD, el departamento costeño con una mayor incidencia de la pobreza seguiría siendo La Guajira, a pesar de que esta incrementó muy poco en 2020. Los departamentos que presentarían, a cierre de  2020, un mayor incremento de la incidencia de la pobreza son Atlántico con 9,03 (p.p.);Magdalena (7,43 p.p.); Cesar (7,43 p.p.) y Sucre (7,01 p. p.). No obstante, se observa que el Atlántico sería el único que superaría la variación nacional que se proyecta en 8,4 p. p. “En términos del aumento esperado de la pobreza, el Caribe tiene un comportamiento ligeramente mejor que el promedio de todo el país”, plantea el informe, pero enfatiza que en el Atlántico, Cesar y Bolívar, “el aumento de la pobreza extrema sería problemático” pues entre los tres departamentos habría más de 200 mil nuevos hogares en esta situación. En la Costa, el 15 % de las personas están en la pobreza extrema. Es decir, de cada 20 personas de la región, en promedio 10 serían pobres y de ellos, 3 estarían en situación de pobreza extrema. El análisis realizado muestra que las transferencias monetarias que ha entregado el Gobierno nacional a la población vulnerable durante la pandemia han logrado mitigar el impacto. Los giros extraordinarios de los programas Familias en Acción, Jóvenes en Acción y Adulto Mayor, según el informe, tienen mayores efectos en disminuir la pobreza y la pobreza monetaria que el Ingreso Solidario. Medidas necesarias El informe concluye que se necesitan medidas urgentes para recuperar la senda del desarrollo sostenible en términos del cumplimiento de las metas de los Objetivos de Desarrollo Sostenible en la Agenda 2030. Además, se necesitaría que anualmente salieran de la pobreza en Colombia más de un millón de personas. Esfuerzo fiscal Una de las conclusiones del informe es que el Gobierno debe hacer un esfuerzo fiscal para fortalecer los programas sociales y que debe evaluar los criterios de permanencia de los beneficiarios, pues son la herramienta más directa y rápida de compensar los efectos negativos de la pandemia en la región Caribe. “La situación del 2021 no será fácil y al menos los primeros meses indican que la situación va a continuar e incluso a empeorar”, precisa el documento. Se plantea que el monto de los programas sociales e revise para lograr una estrategia más agresiva de lucha contra la pobreza. “En la región y en el país se retrocedió una década; solo a través de políticas de empleo y políticas sociales focalizadas, la recuperación puede tardar menos de ese tiempo”, señala. Los planes, políticas y proyectos orientados a la recuperación económica deberán enfocar los recursos a las poblaciones más afectadas. Se requieren políticas con perspectiva territorial que comprendan las diversidades específicas de los departamentos, para atender la complejidad de la región. Jairo Núñez, uno de los autores del documento, explica que se espera un resultado interesante con la caída de la desigualdad, lo cual se explica principalmente porque todos los hogares de la región tuvieron efectos de contracción del empleo y los salarios, “sin embargo, todas las transferencias del Gobierno nacional se concentraron en un segmento de la población que es el 40 % más  pobre”, señaló. Si todos perdieron lo mismo, pero las transferencias llegaron a los más pobres, se puede pensar que esto haya mejorado en al menos un punto el Índice de Gini (que mide la desigualdad) pasando del 0,56 a 0,55, como un efecto de corto plazo. En el largo plazo se prevé que los más ricos puedan recuperar su empleo e ingresos por lo que el índice de Gini volvería a aumentar.",El Heraldo
28,Calificadora S&P Global mantiene nota BBB- a Colombia,2021-04-24,"La agencia calificadora de riesgo Standard & Poor’s (S&P Global), anunció que mantendrá su nota calificadora crediticia en moneda extranjera BBB- para Colombia con perspectiva negativa, de igual forma en moneda local BBB, asegurando que el panorama económico que se observa se debe a los efectos causados por la pandemia de la covid-19, también a  ingredientes como recesión, los bajos ingresos del Gobierno nacional y el gasto superior que ha tenido. En ese mismo sentido, advirtió que las calificaciones de Colombia podrían bajar en los próximos 12 meses si  el reciente decaimiento de las finanzas del Gobierno no se contiene y revierte, agregaron que, “esperamos un pragmatismo continuo en las políticas económicas tanto del Congreso como del Gobierno para manejar las consecuencias económicas de la pandemia, incluidas las medidas para mantener las perspectivas de crecimiento económico a largo plazo y abordar el reciente debilitamiento de las finanzas públicas”. De acuerdo a esta entidad, la calificación negativa que ostenta Colombia se podría mantener si sus finanzas públicas no dan un viraje para ponerle freno al deterioro que presentan hoy. ¿Quienes son S&P Global? Es una división de S&P Global que publica investigaciones y análisis financieros sobre acciones, bonos y productos básicos. S&P es conocida por sus índices bursátiles, como el S&P 500 con sede en EE. UU., El S&P / TSX canadiense y el S&P / ASX 200 australiano. S&P es considerada una de las tres grandes agencias de calificación crediticia, que también incluye el servicio de inversores Moody’s y fitch raitings . Su oficina central se encuentra en 55 Water Street en Lower Manhattan, Nueva York. ¿Qué es una calificación BBB? Un deudor calificado como ‘BBB’ tiene la capacidad adecuada para cumplir con sus compromisos financieros. Sin embargo, las condiciones económicas adversas o las circunstancias cambiantes tienen más probabilidades de debilitar la capacidad del deudor para cumplir con sus compromisos financieros.",El Heraldo
29,Andi urge concertar tributaria y presenta una propuesta solidaria,2021-04-24,"La Asociación Nacional de Empresarios (Andi) hizo un llamado para que se logre la concertación sobre la reforma tributaria ya que asegura que “Colombia no se puede dar el lujo de perder la calificación de riesgo por no tramitar una reforma”. El gremio empresarial también presentó una propuesta alternativa de carácter tributario para mitigar la situación fiscal derivada de la pandemia con la que asegura se podrán recaudar más de $12 billones, manteniendo en el momento actual, los ingresos y la capacidad de consumo de los hogares colombianos. En un comunicado el gremio selñala que “no es momento de oportunismos políticos, sino de continuar trabajando para obtener una estructura de reforma que permita obtener los recursos que la Nación requiere con urgencia, para asegurar su financiación, la calificación de riesgo, y garantizar la política social”. Por ello espera que el Congreso de la República pueda tramitar y aprobar “una propuesta adecuada por medio de la concertación con distintos actores de la sociedad”. La propuesta de la Andi tiene cuatro puntos principales, el primero es suspender la medida de descuento del Impuesto de Industria y Comercio (ICA) en el Impuesto sobre la Renta, durante el período necesario según los resultados que indique el marco fiscal de mediano plazo. Actualmente el descuento es del 50% del valor pagado por ICA y a partir del 2022 sería del 100%. Por este concepto, la Andi prevé ingresos por $5,2 billones. Plantea aplazar la reducción de la tarifa general del Impuesto sobre la Renta de acuerdo con los resultados que indique en marco fiscal de mediano plazo. La tarifa general de Renta actualmente es del 31% y a partir del 2022 sería del 30%. Al pasar tarifa de 30% al 33% se generarían ingresos por $6,2 billones. El gremio propone establecer por dos años el impuesto al patrimonio para personas naturales. Sería un impuesto transitorio que recaería exclusivamente sobre las personas naturales que tengan un patrimonio líquido superior a $5 mil millones, con una tarifa del 1%. Por esto se lograría un recaudo de $1 billón. Otra de las iniciativas de la Andi es realizar el enajenación de activos de la nación que en su conjunto pudieran otorgar hasta $15 billones para ser utilizados en el fondeo inmediato de programas como Ingreso Solidario y PAEF, al igual que necesidades de servicio de la deuda a corto plazo. El presidente de la Andi, Bruce Mac Master, explica que la “propuesta implica un importante sacrificio en materia de competitividad y un aumento en la tarifa efectiva de tributación del sector empresarial, por ello, la misma tiene carácter transitorio y solo deberá estar vigente mientras subsistan las condiciones de emergencia sanitaria, derivada de la pandemia. De esta manera, será necesario retornar, en los próximos dos años, a los estándares corporativos de tributación (tarifa de renta del 30% y descuento del ICA al 100%) que nos permitan ser competitivos a nivel internacional e internacional”.",El Heraldo
30,Dólar disminuye $6.32 frente a la TRM,2021-04-24,"La jornada de la Bolsa de Valores de Colombia registra la apertura del dólar en $3.624,30, el promedio de negociación es de $3.637,13, presentando una variación de 0,44% con relación a la Tasa Representativa del Mercado (TRM), que se ubica para este viernes 23 de abril en $3.630,81, disminuyendo $6.32. La divisa norteamericana se compra en las casas de cambio en $3.392 y se vende en $3.472. De otro lado, el barril de petróleo Brent cayó en las últimas horas 0,1% y se negocia en US$65,31.",El Heraldo
31,Essity adquiere la participación mayoritaria del Grupo Familia,2021-04-24,"La compañía de origen sueco Essity anunció que firmó un acuerdo para adquirir la mayoría de las acciones de la empresa colombiana Productos Familia S.A., el monto de compra se calculó sobre un valor total de compañía de unos USD1.540 millones. Una vez se den las aprobaciones regulatorias de la transacción, Essity se quedará con no menos del 94% de las acciones de Productos Familia S.A. El cierre de la transacción se espera para el segundo semestre del 2021. Essity ha estado vinculada con el Grupo Familia desde 1985 y actualmente es dueña del 50% de la empresa. Es así como se proponen seguir creciendo en la región y consolidarse como la compañía de higiene y salud de más rápido crecimiento en Latinoamérica. De acuerdo con la empresa colombiana se “confirma el potencial de oportunidades identificado por Essity en la categoría de higiene y salud, complementa la posición geográfica estratégica que suman ambos negocios y reconoce la calidad y liderazgo de la combinación de talento de ambas compañías”. Essity tiene presencia en el mercado de higiene y salud en más de 150 países con marcas globalesy cuenta con aproximadamente 46.000 empleados en todo el mundo, incluyendo unos 10.000 en Latinoamérica. Grupo Familia a su vez tiene presencia en más de 12 países de Suramérica y el Caribe, con marcas como Nosotras, Pequeñín, Familia y Familia Institucional. “La decisión de Essity de adquirir la mayoría accionaria de Productos Familia S.A. contribuirá a   acelerar la estrategia de crecimiento a largo plazo de Grupo Familia asegurando su llegada a más mercados en la región”, indica la compañía en un comunicado. Los representantes de la familia fundadora, actuales accionistas de Productos Familia S.A., seguirán vinculados a la compañía y de la Fundación Grupo Familia a través del consejo asesor.  “Grupo Familia es una compañía muy exitosa, con gran presencia en Latinoamérica, y con esta adquisición, estamos construyendo una plataforma más sólida para consolidar un crecimiento a futuro en la región. Essity reafirma su posición como un jugador global que lidera en sus diferentes categorías y que genera beneficios e innovaciones permanentes para los consumidores”, señaló Pablo Fuentes, presidente de Essity en Latinoamérica. “Estamos felices con este anuncio y de iniciar este nuevo capítulo dentro de la historia de éxito de Grupo Familia. Sabemos que trabajando más de cerca con Essity podremos apalancar la innovación, construir marcas más fuertes y sostenibles, acelerar la transformación digital y fomentar una cultura más ágil y emprendedora. Esta es una gran oportunidad de crecimiento profesional para todos nuestros colaboradores en una organización global”, dijo a su vez Andrés Felipe Gómez, presidente del Grupo Familia.",El Heraldo
32,¿Qué juego político hay detrás de la polémica reforma tributaria?,2021-04-24,"
“A pesar de la ministra de Comunicaciones @karenabudi, del ministro del Interior, @DanielPalam y la mérmela (sic) del Gobierno, @PCambioRadical más unido que nunca y en contra de la tributaria. Anoche me reuní con @ArturoCharC. #NoALaReformaTributaria”.Con…",El pais
33,Partidos Mira y Colombia Justa Libres también se apartan de la reforma tributaria,2021-04-24,"
A las posturas críticas del Centro Democrático y el Partido de la U, los partidos Mira y Colombia Justa Libres, que hacen parte de la coalición de gobierno también anunciaron que no votarán como está la reforma tributaria.Estos dos partidos cristianos, se pronunciaron por intermedio de sus presidentes.En Mira, el senador Carlos Guevara señaló que “entendemos la difícil situación financiera que tiene hoy el país, bienvenido el debate. Pero una reforma tributaria que afecte el bolsillo de la clase media y afecte a los pensionados, que eleve los costos de los servicios públicos, eleve los costos de los combustibles, afecte los campesinos, no puede ser la solución”.
Lea también: Reforma tributaria es ""necesaria"", pero el proyecto requiere cambios: Consejo Gremial Por su parte el senador y presidente de Colombia Justa Libres, John Milton Rodríguez, indicó que “no apoyaremos una reforma tributaria que afecta a los pensionados, a la clase media y trabajadora del país, que le pone IVA a los servicios públicos”.Para Rodríguez, es “necesario enfocarnos en luchar contra la corrupción, el contrabando, la evasión de impuestos y la reducción del gasto público en nuestro país”.
",El pais
34,Los cambios que propone la Andi para sacar adelante la reforma tributaria,2021-04-24,"
Una fórmula para sacar adelante la reforma tributaria, necesaria para evitar que Colombia pierda el grado de inversión, pero de una manera menos gravosa para la clase media del país, propusieron este viernes los empresarios agremiados en la Andi.La iniciativa le permitiría al país recaudar unos 12 billones de pesos, poco más de la mitad de lo que pretende el Gobierno a través de la reforma que presentó ante el Congreso, pero descartaría varias de las disposiciones que han generado más rechazo por parte de la opinión pública.En vez de extender el cobro de IVA a productos que hacen parte de la canasta familiar o extender el impuesto de renta a personas que tienen ingresos de cuatro millones de pesos mensuales o menos, la propuesta de los empresarios implica aplazar algunos de los beneficios tributarios que fueron aprobados en la primera reforma aprobada por el Gobierno Duque.
Lea también: Comercio de Cali deja de vender hasta 40% por cierres del fin de semana Estas son las cuatro medidas que propone la Andi:1. Suspender la medida de descuento del Impuesto de Industria y Comercio (ICA) en el Impuesto sobre la Renta, durante el período necesario según los resultados que indique el marco fiscal de mediano plazo. Actualmente el descuento es del 50 % del valor pagado por ICA y a partir del 2022 sería del 100 %.2. Aplazar la reducción de la tarifa general del Impuesto sobre la Renta de acuerdo con los resultados que indique en marco fiscal de mediano plazo. La tarifa general de Renta actualmente es del 31 % y a partir del 2022 sería del 30 %.3. Establecer por dos años el impuesto al patrimonio para personas naturales. Sería un impuesto transitorio que recaería exclusivamente sobre las personas naturales que tengan un patrimonio líquido superior a $5.000 Millones, con una tarifa del 1 %.4. Adelantar enajenación de activos de la nación que en su conjunto pudieran otorgar hasta 15 billones de pesos para ser utilizados en el fondeo inmediato de programas como Ingreso Solidario y Paef, al igual que necesidades de servicio de la deuda a corto plazo.“Las empresas han dejado clara su disposición de asumir acciones solidarias y temporales que permitan aportarle a la estabilidad económica del país, brindándole los recursos suficientes al estado para atender sus necesidades fiscales y el cubrimiento de las medidas sociales de emergencia derivadas de la pandemia”, manifestó la organización.La Andi señaló que su propuesta implica un esfuerzo por parte del sector empresarial, garantiza los ingresos suficientes para atender la deuda adquirida por el Estado, así como programas sociales necesarios como el ingreso solidario, el apoyo al empleo y las matrículas gratis para universitarios, pero también es consciente de los efectos en la economía que ha tenido la pandemia del covid-19 y contribuye a su reactivación.“No es momento de oportunismos políticos, sino de continuar trabajando para obtener una estructura de reforma que permita obtener los recursos que la Nación requiere con urgencia, para asegurar su financiación, la calificación de riesgo, y garantizar la política social”, agregó la Andi.

Así se reflejaría la propuesta

- Suspensión del descuento del ICA en renta y continuar como deducción: 5,2 billones.- Aplazamiento de la reducción del impuesto de renta de las personas jurídicas (la tarifa pasaría de 30% al 33%): 6,2 billones.- Impuesto al patrimonio de personas naturales de más de $5.000 mm a la tarifa del 1%:  1,0  billonesTotal Recursos Recurrentes: 12,4 billones.Otros recursos:- Enajenación y venta de activos (por una vez): $14 billones - Reducción de evasión (permanente) + Redución del gasto (permanente) + IVA a productos suntuarios (permanente): $3 billones
",El pais
35,Ocho razones para no gravar a los colombianos que gozan de su pensión,2021-04-24,"
No hay duda que se requiere una reforma tributaria para que el Estado recaude los recursos necesarios para financiar las consecuencias de la pandemia, pero pensar en gravar a los pensionados no es adecuado, partiendo de la realidad que enfrentan.Cuando un trabajador termina su ciclo laboral y activa su fase pensional, tiene al menos 8 cambios, los cuales tienen directa relación con su calidad de vida.
1) Se reduce su ingreso hasta en un 80% como resultado de la diferencia entre el salario y  mesada.2) Se incrementa el costo de la EPS para el nuevo pensionado, pasando de pagar el 4% de su salario de cotización cuando era empleado a asumir el 12% del valor de la mesada.  Ejemplo: un trabajador activo tiene un ingreso total de $16.000.000, con lo cual le corresponde hacer un aporte a la EPS por $448.000. Cuando se pensiona obtiene una mesada de $8.000.000 y ahora deberá pagar $960.000 por el mismo concepto. En este caso el ingreso se reduce el 50%, pero el costo de la salud pública que asume el pensionado aumenta en más del 200%.3) Si la empresa donde trabajaba le subsidiaba una parte del Plan Complementario de Salud, al retirarse de la misma, deberá pagar el 100% del costo de la póliza.4) Por la edad se incrementa la necesidad de medicamentos, por tanto, deberá destinar mayor cantidad de dinero para la compra de los mismos, porque en muchos casos no son cubiertos por la EPS.5) En muchas familias el ingreso del nuevo pensionado es el único porque la esposa no trabaja y los hijos aún están en la universidad. 6) Si fallece el pensionado y tiene un hijo discapacitado, la mesada que recibiría la familia también se vería afectada por el gravamen.7) En Colombia los pensionados tienen tarifa plena para muchos servicios - el transporte áereo-. En otras palabras, no acceden a condiciones preferenciales que alivie sus bolsillos.8) Durante toda la vida previa a la pensión la persona pago impuestos, descontados  de su nómina. Desde mi óptica no es justo para una persona en su edad adulta, que su única o principal fuente de ingreso sea gravado.No quiero sonar con un discurso populista, estoy convencido que se deben buscar los recursos para enfrentar la crisis. Lo que si nos generaría más equidad sería eliminar los excesos pensionales de ciertos pensionados privilegiados -ejemplo: un grupo congresistas- que son  minoría con una alta carga fiscal y como he escrito el mayor ejemplo de inequidad en materia pensional en Colombia. Lo que no comparto es que se busque el recaudo en la enorme mayoría de pensionados que no tienen muchas opciones de generar otros ingresos distintos a su pensión y que no son personas ricas. Hay que explorar otras fuentes de financiación.Director de 'Cómo me pensiono' - marcelo.@comomepensiono.com
",El pais
